level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
5	5	5	1	0	0	331.51	121.95	17.33	7.98	100	ings
5	5	5	1	0	1	351.89	121.95	7.96	7.98	100	of
5	5	5	1	0	2	362.91	121.95	12.64	7.98	100	the
5	5	5	1	0	3	378.61	121.95	47.77	7.98	100	Association
5	5	5	1	0	4	429.44	121.95	11.16	7.98	100	for
5	5	5	1	0	5	443.66	121.95	59.08	7.98	100	Computational
5	5	5	1	0	6	505.80	121.95	32.78	7.98	100	Linguis-
4	5	5	1	1	0	331.505000	133.372696	207.079758	8.089991	-1	###LINE###
5	5	5	1	1	0	331.51	133.37	17.33	7.98	100	tics:
5	5	5	1	1	1	353.39	133.37	29.50	7.98	100	EMNLP
5	5	5	1	1	2	385.94	133.37	18.74	7.98	100	2020
5	5	5	1	1	3	404.69	133.39	2.24	8.07	100	,
5	5	5	1	1	4	410.54	133.39	11.21	8.07	100	pp.
5	5	5	1	1	5	425.08	133.39	42.59	8.07	100	4606–4616,
5	5	5	1	1	6	471.28	133.39	26.65	8.07	100	Online,
5	5	5	1	1	7	501.54	133.39	37.05	8.07	100	November
3	5	6	0	0	0	307.601000	144.821017	230.989665	53.780670	-1	###FLOW###
4	5	6	0	0	0	331.505000	144.821017	176.842335	8.069670	-1	###LINE###
5	5	6	0	0	0	331.51	144.82	20.17	8.07	100	2020.
5	5	6	0	0	1	353.91	144.82	42.34	8.07	100	Association
5	5	6	0	0	2	398.49	144.82	10.11	8.07	100	for
5	5	6	0	0	3	410.83	144.82	53.30	8.07	100	Computational
5	5	6	0	0	4	466.38	144.82	41.97	8.07	100	Linguistics.
4	5	6	0	1	0	307.601000	156.249017	230.989665	8.069670	-1	###LINE###
5	5	6	0	1	0	307.60	156.25	14.94	8.07	100	[11]
5	5	6	0	1	1	331.51	156.25	13.27	8.07	100	Pan
5	5	6	0	1	2	347.57	156.25	12.20	8.07	100	Lu,
5	5	6	0	1	3	362.72	156.25	31.66	8.07	100	Swaroop
5	5	6	0	1	4	397.17	156.25	27.64	8.07	100	Mishra,
5	5	6	0	1	5	427.75	156.25	17.86	8.07	100	Tony
5	5	6	0	1	6	448.40	156.25	15.19	8.07	100	Xia,
5	5	6	0	1	7	466.53	156.25	20.92	8.07	100	Liang
5	5	6	0	1	8	490.24	156.25	15.69	8.07	100	Qiu,
5	5	6	0	1	9	508.88	156.25	29.71	8.07	100	Kai-Wei
4	5	6	0	2	0	331.505000	167.676017	207.076699	8.069670	-1	###LINE###
5	5	6	0	2	0	331.51	167.68	25.65	8.07	100	Chang,
5	5	6	0	2	1	359.34	167.68	40.85	8.07	100	Song-Chun
5	5	6	0	2	2	402.35	167.68	16.69	8.07	100	Zhu,
5	5	6	0	2	3	421.21	167.68	26.90	8.07	100	Oyvind
5	5	6	0	2	4	450.28	167.68	28.47	8.07	100	Tafjord,
5	5	6	0	2	5	480.92	167.68	18.21	8.07	100	Peter
5	5	6	0	2	6	501.28	167.68	22.16	8.07	100	Clark,
5	5	6	0	2	7	525.63	167.68	12.95	8.07	100	and
4	5	6	0	3	0	331.505000	179.104017	207.076699	8.069670	-1	###LINE###
5	5	6	0	3	0	331.51	179.10	27.89	8.07	100	Ashwin
5	5	6	0	3	1	361.90	179.10	27.65	8.07	100	Kalyan.
5	5	6	0	3	2	393.46	179.10	21.09	8.07	100	Learn
5	5	6	0	3	3	417.05	179.10	6.98	8.07	100	to
5	5	6	0	3	4	426.53	179.10	28.58	8.07	100	explain:
5	5	6	0	3	5	458.86	179.10	42.35	8.07	100	Multimodal
5	5	6	0	3	6	503.72	179.10	34.86	8.07	100	reasoning
4	5	6	0	4	0	331.505000	190.511696	207.077695	8.089991	-1	###LINE###
5	5	6	0	4	0	331.51	190.53	10.96	8.07	100	via
5	5	6	0	4	1	344.58	190.53	27.40	8.07	100	thought
5	5	6	0	4	2	374.09	190.53	22.78	8.07	100	chains
5	5	6	0	4	3	398.99	190.53	10.11	8.07	100	for
5	5	6	0	4	4	411.20	190.53	26.39	8.07	100	science
5	5	6	0	4	5	439.70	190.53	30.17	8.07	100	question
5	5	6	0	4	6	471.99	190.53	39.00	8.07	100	answering.
5	5	6	0	4	7	514.01	190.53	7.47	8.07	100	In
5	5	6	0	4	8	523.60	190.51	14.99	7.98	100	The
3	5	6	1	0	0	331.505000	201.939696	207.077360	19.516991	-1	###FLOW###
4	5	6	1	0	0	331.505000	201.939696	207.077360	7.981695	-1	###LINE###
5	5	6	1	0	0	331.51	201.94	17.33	7.98	100	36th
5	5	6	1	0	1	351.82	201.94	46.36	7.98	100	Conference
5	5	6	1	0	2	401.17	201.94	10.30	7.98	100	on
5	5	6	1	0	3	414.46	201.94	26.44	7.98	100	Neural
5	5	6	1	0	4	443.88	201.94	46.28	7.98	100	Information
5	5	6	1	0	5	493.14	201.94	45.44	7.98	100	Processing
4	5	6	1	1	0	331.505000	213.366696	100.065325	8.089991	-1	###LINE###
5	5	6	1	1	0	331.51	213.37	34.50	7.98	100	Systems
5	5	6	1	1	1	368.34	213.37	38.57	7.98	100	(NeurIPS)
5	5	6	1	1	2	406.91	213.39	2.24	8.07	100	,
5	5	6	1	1	3	411.40	213.39	20.17	8.07	100	2022.
3	5	7	0	0	0	307.601000	224.815017	230.989665	270.906670	-1	###FLOW###
4	5	7	0	0	0	307.601000	224.815017	230.980699	8.069670	-1	###LINE###
5	5	7	0	0	0	307.60	224.82	14.94	8.07	100	[12]
5	5	7	0	0	1	331.51	224.82	16.13	8.07	100	Tom
5	5	7	0	0	2	350.37	224.82	26.34	8.07	100	Brown,
5	5	7	0	0	3	379.56	224.82	34.87	8.07	100	Benjamin
5	5	7	0	0	4	417.17	224.82	23.16	8.07	100	Mann,
5	5	7	0	0	5	443.19	224.82	17.26	8.07	100	Nick
5	5	7	0	0	6	463.18	224.82	23.49	8.07	100	Ryder,
5	5	7	0	0	7	489.52	224.82	29.38	8.07	100	Melanie
5	5	7	0	0	8	521.64	224.82	16.94	8.07	100	Sub-
4	5	7	0	1	0	331.505000	236.243017	207.085665	8.069670	-1	###LINE###
5	5	7	0	1	0	331.51	236.24	17.68	8.07	100	biah,
5	5	7	0	1	1	353.58	236.24	18.92	8.07	100	Jared
5	5	7	0	1	2	376.46	236.24	6.47	8.07	100	D
5	5	7	0	1	3	386.90	236.24	28.14	8.07	100	Kaplan,
5	5	7	0	1	4	419.44	236.24	28.39	8.07	100	Prafulla
5	5	7	0	1	5	451.79	236.24	35.57	8.07	100	Dhariwal,
5	5	7	0	1	6	491.74	236.24	25.58	8.07	100	Arvind
5	5	7	0	1	7	521.29	236.24	17.30	8.07	100	Nee-
4	5	7	0	2	0	331.505000	247.670017	207.085665	8.069670	-1	###LINE###
5	5	7	0	2	0	331.51	247.67	32.62	8.07	100	lakantan,
5	5	7	0	2	1	367.69	247.67	24.64	8.07	100	Pranav
5	5	7	0	2	2	395.63	247.67	26.62	8.07	100	Shyam,
5	5	7	0	2	3	425.82	247.67	22.60	8.07	100	Girish
5	5	7	0	2	4	451.73	247.67	24.13	8.07	100	Sastry,
5	5	7	0	2	5	479.42	247.67	30.38	8.07	100	Amanda
5	5	7	0	2	6	513.11	247.67	25.48	8.07	100	Askell,
4	5	7	0	3	0	331.505000	259.098017	207.085665	8.069670	-1	###LINE###
5	5	7	0	3	0	331.51	259.10	31.88	8.07	100	Sandhini
5	5	7	0	3	1	365.51	259.10	32.72	8.07	100	Agarwal,
5	5	7	0	3	2	400.38	259.10	18.61	8.07	100	Ariel
5	5	7	0	3	3	421.11	259.10	49.25	8.07	100	Herbert-Voss,
5	5	7	0	3	4	472.51	259.10	32.74	8.07	100	Gretchen
5	5	7	0	3	5	507.37	259.10	31.22	8.07	100	Krueger,
4	5	7	0	4	0	331.505000	270.526017	207.076699	8.069670	-1	###LINE###
5	5	7	0	4	0	331.51	270.53	16.13	8.07	100	Tom
5	5	7	0	4	1	352.06	270.53	37.10	8.07	100	Henighan,
5	5	7	0	4	2	394.13	270.53	24.60	8.07	100	Rewon
5	5	7	0	4	3	423.14	270.53	22.17	8.07	100	Child,
5	5	7	0	4	4	450.28	270.53	23.88	8.07	100	Aditya
5	5	7	0	4	5	478.58	270.53	31.13	8.07	100	Ramesh,
5	5	7	0	4	6	514.68	270.53	23.90	8.07	100	Daniel
4	5	7	0	5	0	331.505000	281.954017	207.076699	8.069670	-1	###LINE###
5	5	7	0	5	0	331.51	281.95	27.78	8.07	100	Ziegler,
5	5	7	0	5	1	362.16	281.95	24.04	8.07	100	Jeﬀrey
5	5	7	0	5	2	388.93	281.95	14.79	8.07	100	Wu,
5	5	7	0	5	3	406.61	281.95	31.38	8.07	100	Clemens
5	5	7	0	5	4	440.73	281.95	26.66	8.07	100	Winter,
5	5	7	0	5	5	470.27	281.95	19.61	8.07	100	Chris
5	5	7	0	5	6	492.62	281.95	23.65	8.07	100	Hesse,
5	5	7	0	5	7	519.16	281.95	19.42	8.07	100	Mark
4	5	7	0	6	0	331.505000	293.381017	207.076699	8.069670	-1	###LINE###
5	5	7	0	6	0	331.51	293.38	21.17	8.07	100	Chen,
5	5	7	0	6	1	355.33	293.38	15.12	8.07	100	Eric
5	5	7	0	6	2	373.01	293.38	23.31	8.07	100	Sigler,
5	5	7	0	6	3	398.98	293.38	30.38	8.07	100	Mateusz
5	5	7	0	6	4	431.92	293.38	26.15	8.07	100	Litwin,
5	5	7	0	6	5	460.74	293.38	18.43	8.07	100	Scott
5	5	7	0	6	6	481.74	293.38	19.32	8.07	100	Gray,
5	5	7	0	6	7	503.71	293.38	34.87	8.07	100	Benjamin
4	5	7	0	7	0	331.505000	304.809017	207.076699	8.069670	-1	###LINE###
5	5	7	0	7	0	331.51	304.81	23.66	8.07	100	Chess,
5	5	7	0	7	1	357.62	304.81	15.76	8.07	100	Jack
5	5	7	0	7	2	375.80	304.81	22.16	8.07	100	Clark,
5	5	7	0	7	3	400.42	304.81	42.39	8.07	100	Christopher
5	5	7	0	7	4	445.22	304.81	26.47	8.07	100	Berner,
5	5	7	0	7	5	474.14	304.81	15.94	8.07	100	Sam
5	5	7	0	7	6	492.50	304.81	46.08	8.07	100	McCandlish,
4	5	7	0	8	0	331.505000	316.237017	207.076699	8.069670	-1	###LINE###
5	5	7	0	8	0	331.51	316.24	16.93	8.07	100	Alec
5	5	7	0	8	1	351.83	316.24	31.27	8.07	100	Radford,
5	5	7	0	8	2	386.79	316.24	13.46	8.07	100	Ilya
5	5	7	0	8	3	403.64	316.24	36.54	8.07	100	Sutskever,
5	5	7	0	8	4	443.86	316.24	12.95	8.07	100	and
5	5	7	0	8	5	460.22	316.24	20.60	8.07	100	Dario
5	5	7	0	8	6	484.21	316.24	31.13	8.07	100	Amodei.
5	5	7	0	8	7	521.65	316.24	16.93	8.07	100	Lan-
4	5	7	0	9	0	331.505000	327.664017	207.085665	8.069670	-1	###LINE###
5	5	7	0	9	0	331.51	327.66	21.19	8.07	100	guage
5	5	7	0	9	1	356.59	327.66	25.90	8.07	100	models
5	5	7	0	9	2	386.40	327.66	10.95	8.07	100	are
5	5	7	0	9	3	401.24	327.66	30.58	8.07	100	few-shot
5	5	7	0	9	4	435.71	327.66	30.80	8.07	100	learners.
5	5	7	0	9	5	474.14	327.66	7.47	8.07	100	In
5	5	7	0	9	6	485.51	327.66	8.72	8.07	100	H.
5	5	7	0	9	7	498.13	327.66	40.46	8.07	100	Larochelle,
4	5	7	0	10	0	331.505000	339.092017	207.076699	8.069670	-1	###LINE###
5	5	7	0	10	0	331.51	339.09	10.21	8.07	100	M.
5	5	7	0	10	1	345.49	339.09	31.62	8.07	100	Ranzato,
5	5	7	0	10	2	381.28	339.09	8.22	8.07	100	R.
5	5	7	0	10	3	393.27	339.09	29.63	8.07	100	Hadsell,
5	5	7	0	10	4	427.07	339.09	16.91	8.07	100	M.F.
5	5	7	0	10	5	447.75	339.09	27.14	8.07	100	Balcan,
5	5	7	0	10	6	479.05	339.09	12.95	8.07	100	and
5	5	7	0	10	7	495.78	339.09	8.72	8.07	100	H.
5	5	7	0	10	8	508.27	339.09	14.70	8.07	100	Lin,
5	5	7	0	10	9	527.13	339.09	11.45	8.07	100	ed-
4	5	7	0	11	0	331.505000	350.499696	207.077569	8.089991	-1	###LINE###
5	5	7	0	11	0	331.51	350.52	18.18	8.07	100	itors,
5	5	7	0	11	1	355.84	350.50	39.56	7.98	100	Advances
5	5	7	0	11	2	399.78	350.50	7.49	7.98	100	in
5	5	7	0	11	3	411.66	350.50	26.44	7.98	100	Neural
5	5	7	0	11	4	442.48	350.50	46.28	7.98	100	Information
5	5	7	0	11	5	493.15	350.50	45.44	7.98	100	Processing
4	5	7	0	12	0	331.505000	361.927696	207.071376	8.089991	-1	###LINE###
5	5	7	0	12	0	331.51	361.93	34.50	7.98	100	Systems
5	5	7	0	12	1	366.00	361.95	2.24	8.07	100	,
5	5	7	0	12	2	372.65	361.95	14.89	8.07	100	Vol.
5	5	7	0	12	3	391.51	361.95	11.21	8.07	100	33,
5	5	7	0	12	4	407.13	361.95	11.21	8.07	100	pp.
5	5	7	0	12	5	422.32	361.95	42.59	8.07	100	1877–1901.
5	5	7	0	12	6	468.89	361.95	25.12	8.07	100	Curran
5	5	7	0	12	7	497.99	361.95	40.59	8.07	100	Associates,
4	5	7	0	13	0	331.505000	373.375017	38.339899	8.069670	-1	###LINE###
5	5	7	0	13	0	331.51	373.38	15.93	8.07	100	Inc.,
5	5	7	0	13	1	349.67	373.38	20.17	8.07	100	2020.
4	5	7	0	14	0	307.601000	384.803017	230.980699	8.069670	-1	###LINE###
5	5	7	0	14	0	307.60	384.80	14.94	8.07	100	[13]
5	5	7	0	14	1	331.51	384.80	34.23	8.07	100	Wenliang
5	5	7	0	14	2	367.37	384.80	15.19	8.07	100	Dai,
5	5	7	0	14	3	384.33	384.80	25.40	8.07	100	Junnan
5	5	7	0	14	4	411.36	384.80	10.21	8.07	100	Li,
5	5	7	0	14	5	423.34	384.80	28.89	8.07	100	Dongxu
5	5	7	0	14	6	453.87	384.80	10.21	8.07	100	Li,
5	5	7	0	14	7	465.84	384.80	31.12	8.07	100	Anthony
5	5	7	0	14	8	498.59	384.80	20.92	8.07	100	Meng
5	5	7	0	14	9	521.15	384.80	17.43	8.07	100	Huat
4	5	7	0	15	0	331.505000	396.231017	207.085665	8.069670	-1	###LINE###
5	5	7	0	15	0	331.51	396.23	23.48	8.07	100	Tiong,
5	5	7	0	15	1	358.07	396.23	19.43	8.07	100	Junqi
5	5	7	0	15	2	380.43	396.23	20.67	8.07	100	Zhao,
5	5	7	0	15	3	404.19	396.23	35.24	8.07	100	Weisheng
5	5	7	0	15	4	442.35	396.23	22.94	8.07	100	Wang,
5	5	7	0	15	5	468.38	396.23	27.28	8.07	100	Boyang
5	5	7	0	15	6	498.57	396.23	10.21	8.07	100	Li,
5	5	7	0	15	7	511.87	396.23	26.72	8.07	100	Pascale
4	5	7	0	16	0	331.505000	407.658017	207.085665	8.069670	-1	###LINE###
5	5	7	0	16	0	331.51	407.66	20.59	8.07	100	Fung,
5	5	7	0	16	1	356.53	407.66	12.95	8.07	100	and
5	5	7	0	16	2	373.48	407.66	23.70	8.07	100	Steven
5	5	7	0	16	3	401.17	407.66	15.69	8.07	100	Hoi.
5	5	7	0	16	4	424.75	407.66	43.88	8.07	100	Instructblip:
5	5	7	0	16	5	475.40	407.66	30.04	8.07	100	Towards
5	5	7	0	16	6	509.43	407.66	29.16	8.07	100	general-
4	5	7	0	17	0	331.505000	419.086017	207.076699	8.069670	-1	###LINE###
5	5	7	0	17	0	331.51	419.09	28.60	8.07	100	purpose
5	5	7	0	17	1	363.31	419.09	57.06	8.07	100	vision-language
5	5	7	0	17	2	423.57	419.09	25.90	8.07	100	models
5	5	7	0	17	3	452.68	419.09	15.94	8.07	100	with
5	5	7	0	17	4	471.82	419.09	38.40	8.07	100	instruction
5	5	7	0	17	5	513.42	419.09	25.16	8.07	100	tuning,
4	5	7	0	18	0	331.505000	430.514017	20.174175	8.069670	-1	###LINE###
5	5	7	0	18	0	331.51	430.51	20.17	8.07	100	2023.
4	5	7	0	19	0	307.601000	441.942017	230.980699	8.069670	-1	###LINE###
5	5	7	0	19	0	307.60	441.94	14.94	8.07	100	[14]
5	5	7	0	19	1	331.51	441.94	28.39	8.07	100	Haotian
5	5	7	0	19	2	362.82	441.94	14.70	8.07	100	Liu,
5	5	7	0	19	3	380.61	441.94	36.60	8.07	100	Chunyuan
5	5	7	0	19	4	420.13	441.94	10.21	8.07	100	Li,
5	5	7	0	19	5	433.44	441.94	35.10	8.07	100	Qingyang
5	5	7	0	19	6	471.46	441.94	14.79	8.07	100	Wu,
5	5	7	0	19	7	489.35	441.94	12.95	8.07	100	and
5	5	7	0	19	8	505.22	441.94	18.99	8.07	100	Yong
5	5	7	0	19	9	527.13	441.94	11.45	8.07	100	Jae
4	5	7	0	20	0	331.505000	453.348696	180.728359	8.089991	-1	###LINE###
5	5	7	0	20	0	331.51	453.37	15.68	8.07	100	Lee.
5	5	7	0	20	1	350.41	453.37	23.24	8.07	100	Visual
5	5	7	0	20	2	375.88	453.37	38.40	8.07	100	instruction
5	5	7	0	20	3	416.52	453.37	25.16	8.07	100	tuning.
5	5	7	0	20	4	444.91	453.37	7.47	8.07	100	In
5	5	7	0	20	5	454.63	453.35	32.96	7.98	100	NeurIPS
5	5	7	0	20	6	487.59	453.37	2.24	8.07	100	,
5	5	7	0	20	7	492.06	453.37	20.17	8.07	100	2023.
4	5	7	0	21	0	307.601000	464.797017	230.980699	8.069670	-1	###LINE###
5	5	7	0	21	0	307.60	464.80	14.94	8.07	100	[15]
5	5	7	0	21	1	331.51	464.80	31.65	8.07	100	Swaroop
5	5	7	0	21	2	365.02	464.80	27.64	8.07	100	Mishra,
5	5	7	0	21	3	394.61	464.80	23.90	8.07	100	Daniel
5	5	7	0	21	4	420.39	464.80	36.11	8.07	100	Khashabi,
5	5	7	0	21	5	458.43	464.80	21.92	8.07	100	Chitta
5	5	7	0	21	6	482.23	464.80	21.66	8.07	100	Baral,
5	5	7	0	21	7	505.84	464.80	12.95	8.07	100	and
5	5	7	0	21	8	520.66	464.80	17.92	8.07	100	Han-
4	5	7	0	22	0	331.505000	476.225017	207.076699	8.069670	-1	###LINE###
5	5	7	0	22	0	331.51	476.23	21.41	8.07	100	naneh
5	5	7	0	22	1	356.93	476.23	37.39	8.07	100	Hajishirzi.
5	5	7	0	22	2	402.24	476.23	37.86	8.07	100	Cross-task
5	5	7	0	22	3	444.11	476.23	50.58	8.07	100	generalization
5	5	7	0	22	4	498.71	476.23	10.96	8.07	100	via
5	5	7	0	22	5	513.68	476.23	24.90	8.07	100	natural
4	5	7	0	23	0	331.505000	487.631696	207.077906	8.089991	-1	###LINE###
5	5	7	0	23	0	331.51	487.65	32.14	8.07	100	language
5	5	7	0	23	1	365.80	487.65	52.98	8.07	100	crowdsourcing
5	5	7	0	23	2	420.93	487.65	44.13	8.07	100	instructions.
5	5	7	0	23	3	468.14	487.65	7.47	8.07	100	In
5	5	7	0	23	4	477.77	487.63	50.59	7.98	100	Proceedings
5	5	7	0	23	5	530.63	487.63	7.96	7.98	100	of
3	5	7	1	0	0	331.505000	499.059696	207.077360	19.517991	-1	###FLOW###
4	5	7	1	0	0	331.505000	499.059696	207.077360	7.981695	-1	###LINE###
5	5	7	1	0	0	331.51	499.06	12.64	7.98	100	the
5	5	7	1	0	1	346.10	499.06	17.33	7.98	100	60th
5	5	7	1	0	2	365.40	499.06	28.56	7.98	100	Annual
5	5	7	1	0	3	395.91	499.06	31.81	7.98	100	Meeting
5	5	7	1	0	4	429.68	499.06	7.96	7.98	100	of
5	5	7	1	0	5	439.60	499.06	12.64	7.98	100	the
5	5	7	1	0	6	454.20	499.06	47.77	7.98	100	Association
5	5	7	1	0	7	503.93	499.06	11.16	7.98	100	for
5	5	7	1	0	8	517.05	499.06	21.53	7.98	100	Com-
4	5	7	1	1	0	331.505000	510.487696	207.073003	8.089991	-1	###LINE###
5	5	7	1	1	0	331.51	510.49	40.30	7.98	100	putational
5	5	7	1	1	1	374.44	510.49	44.49	7.98	100	Linguistics
5	5	7	1	1	2	421.56	510.49	32.84	7.98	100	(Volume
5	5	7	1	1	3	457.02	510.49	7.49	7.98	100	1:
5	5	7	1	1	4	468.21	510.49	20.60	7.98	100	Long
5	5	7	1	1	5	491.43	510.49	30.92	7.98	100	Papers)
5	5	7	1	1	6	522.35	510.51	2.24	8.07	100	,
5	5	7	1	1	7	527.37	510.51	11.21	8.07	100	pp.
3	5	8	0	0	0	307.601000	521.936017	230.989665	236.175355	-1	###FLOW###
4	5	8	0	0	0	331.505000	521.936017	207.085665	8.069670	-1	###LINE###
5	5	8	0	0	0	331.51	521.94	42.59	8.07	100	3470–3487,
5	5	8	0	0	1	377.72	521.94	27.15	8.07	100	Dublin,
5	5	8	0	0	2	408.49	521.94	27.63	8.07	100	Ireland,
5	5	8	0	0	3	439.76	521.94	16.18	8.07	100	May
5	5	8	0	0	4	459.27	521.94	20.17	8.07	100	2022.
5	5	8	0	0	5	482.79	521.94	42.34	8.07	100	Association
5	5	8	0	0	6	528.49	521.94	10.11	8.07	100	for
4	5	8	0	1	0	331.505000	533.363017	97.508513	8.069670	-1	###LINE###
5	5	8	0	1	0	331.51	533.36	53.30	8.07	100	Computational
5	5	8	0	1	1	387.04	533.36	41.97	8.07	100	Linguistics.
4	5	8	0	2	0	307.601000	544.791017	230.989665	8.069670	-1	###LINE###
5	5	8	0	2	0	307.60	544.79	14.94	8.07	100	[16]
5	5	8	0	2	1	331.51	544.79	22.73	8.07	100	Victor
5	5	8	0	2	2	356.62	544.79	20.17	8.07	100	Sanh,
5	5	8	0	2	3	379.21	544.79	23.13	8.07	100	Albert
5	5	8	0	2	4	404.73	544.79	31.01	8.07	100	Webson,
5	5	8	0	2	5	438.15	544.79	19.93	8.07	100	Colin
5	5	8	0	2	6	460.47	544.79	24.06	8.07	100	Raﬀel,
5	5	8	0	2	7	486.94	544.79	28.72	8.07	100	Stephen
5	5	8	0	2	8	518.05	544.79	20.54	8.07	100	Bach,
4	5	8	0	3	0	331.505000	556.219017	207.085665	8.069670	-1	###LINE###
5	5	8	0	3	0	331.51	556.22	27.89	8.07	100	Lintang
5	5	8	0	3	1	363.43	556.22	35.35	8.07	100	Sutawika,
5	5	8	0	3	2	403.27	556.22	16.44	8.07	100	Zaid
5	5	8	0	3	3	423.74	556.22	32.31	8.07	100	Alyafeai,
5	5	8	0	3	4	460.54	556.22	28.89	8.07	100	Antoine
5	5	8	0	3	5	493.46	556.22	28.58	8.07	100	Chaﬃn,
5	5	8	0	3	6	526.54	556.22	12.05	8.07	100	Ar-
4	5	8	0	4	0	331.505000	567.646017	207.076699	8.069670	-1	###LINE###
5	5	8	0	4	0	331.51	567.65	17.43	8.07	100	naud
5	5	8	0	4	1	353.07	567.65	29.61	8.07	100	Stiegler,
5	5	8	0	4	2	387.28	567.65	18.61	8.07	100	Arun
5	5	8	0	4	3	410.01	567.65	18.46	8.07	100	Raja,
5	5	8	0	4	4	433.08	567.65	24.90	8.07	100	Manan
5	5	8	0	4	5	462.12	567.65	16.34	8.07	100	Dey,
5	5	8	0	4	6	483.05	567.65	7.97	8.07	100	M
5	5	8	0	4	7	495.16	567.65	21.42	8.07	100	Saiful
5	5	8	0	4	8	520.72	567.65	17.86	8.07	100	Bari,
4	5	8	0	5	0	331.505000	579.074017	207.076699	8.069670	-1	###LINE###
5	5	8	0	5	0	331.51	579.07	28.84	8.07	100	Canwen
5	5	8	0	5	1	364.15	579.07	12.94	8.07	100	Xu,
5	5	8	0	5	2	381.28	579.07	26.85	8.07	100	Urmish
5	5	8	0	5	3	411.94	579.07	31.59	8.07	100	Thakker,
5	5	8	0	5	4	447.72	579.07	25.87	8.07	100	Shanya
5	5	8	0	5	5	477.39	579.07	27.57	8.07	100	Sharma
5	5	8	0	5	6	508.77	579.07	29.81	8.07	100	Sharma,
4	5	8	0	6	0	331.505000	590.502017	207.076699	8.069670	-1	###LINE###
5	5	8	0	6	0	331.51	590.50	18.43	8.07	100	Eliza
5	5	8	0	6	1	352.40	590.50	37.96	8.07	100	Szczechla,
5	5	8	0	6	2	392.88	590.50	32.12	8.07	100	Taewoon
5	5	8	0	6	3	427.45	590.50	18.18	8.07	100	Kim,
5	5	8	0	6	4	448.17	590.50	26.40	8.07	100	Gunjan
5	5	8	0	6	5	477.03	590.50	39.10	8.07	100	Chhablani,
5	5	8	0	6	6	518.66	590.50	19.92	8.07	100	Nihal
4	5	8	0	7	0	331.505000	601.930017	207.085665	8.069670	-1	###LINE###
5	5	8	0	7	0	331.51	601.93	24.88	8.07	100	Nayak,
5	5	8	0	7	1	359.06	601.93	34.79	8.07	100	Debajyoti
5	5	8	0	7	2	396.43	601.93	21.66	8.07	100	Datta,
5	5	8	0	7	3	420.76	601.93	31.88	8.07	100	Jonathan
5	5	8	0	7	4	455.23	601.93	25.65	8.07	100	Chang,
5	5	8	0	7	5	483.56	601.93	18.76	8.07	100	Mike
5	5	8	0	7	6	504.90	601.93	33.70	8.07	100	Tian-Jian
4	5	8	0	8	0	331.505000	613.357017	207.076699	8.069670	-1	###LINE###
5	5	8	0	8	0	331.51	613.36	21.17	8.07	100	Jiang,
5	5	8	0	8	1	354.54	613.36	14.94	8.07	100	Han
5	5	8	0	8	2	371.24	613.36	22.94	8.07	100	Wang,
5	5	8	0	8	3	396.04	613.36	25.40	8.07	100	Matteo
5	5	8	0	8	4	423.22	613.36	29.13	8.07	100	Manica,
5	5	8	0	8	5	454.22	613.36	22.42	8.07	100	Sheng
5	5	8	0	8	6	478.41	613.36	20.17	8.07	100	Shen,
5	5	8	0	8	7	500.45	613.36	22.91	8.07	100	Zheng
5	5	8	0	8	8	525.13	613.36	13.45	8.07	100	Xin
4	5	8	0	9	0	331.505000	624.785017	207.085665	8.069670	-1	###LINE###
5	5	8	0	9	0	331.51	624.79	21.22	8.07	100	Yong,
5	5	8	0	9	1	356.90	624.79	26.40	8.07	100	Harshit
5	5	8	0	9	2	387.09	624.79	27.62	8.07	100	Pandey,
5	5	8	0	9	3	418.87	624.79	24.77	8.07	100	Rachel
5	5	8	0	9	4	447.43	624.79	31.36	8.07	100	Bawden,
5	5	8	0	9	5	482.96	624.79	28.89	8.07	100	Thomas
5	5	8	0	9	6	515.65	624.79	22.94	8.07	100	Wang,
4	5	8	0	10	0	331.505000	636.213017	207.076699	8.069670	-1	###LINE###
5	5	8	0	10	0	331.51	636.21	29.10	8.07	100	Trishala
5	5	8	0	10	1	364.72	636.21	25.79	8.07	100	Neeraj,
5	5	8	0	10	2	395.06	636.21	11.46	8.07	100	Jos
5	5	8	0	10	3	410.62	636.21	24.85	8.07	100	Rozen,
5	5	8	0	10	4	440.02	636.21	33.70	8.07	100	Abheesht
5	5	8	0	10	5	477.81	636.21	29.81	8.07	100	Sharma,
5	5	8	0	10	6	512.19	636.21	26.39	8.07	100	Andrea
4	5	8	0	11	0	331.505000	647.640017	207.085665	8.069670	-1	###LINE###
5	5	8	0	11	0	331.51	647.64	28.15	8.07	100	Santilli,
5	5	8	0	11	1	362.96	647.64	30.39	8.07	100	Thibault
5	5	8	0	11	2	396.43	647.64	22.36	8.07	100	Fevry,
5	5	8	0	11	3	422.09	647.64	19.92	8.07	100	Jason
5	5	8	0	11	4	445.10	647.64	17.43	8.07	100	Alan
5	5	8	0	11	5	465.62	647.64	20.35	8.07	100	Fries,
5	5	8	0	11	6	489.28	647.64	18.35	8.07	100	Ryan
5	5	8	0	11	7	510.71	647.64	27.88	8.07	100	Teehan,
4	5	8	0	12	0	331.505000	659.068017	207.085665	8.069670	-1	###LINE###
5	5	8	0	12	0	331.51	659.07	21.11	8.07	100	Teven
